colName_FirstName|colName_GEN|colName_MARITALSTATUS|colName_EA|colName_COUNTRY|colName_USPHN
lages|M|Separated|_.9a.0x8@--.-U0E.J-.---T99J.MC|Canadá|055557. 2531exT7
luzdivina|F|Married|P3@-D-a-3-.-s--uk2v91dS.9oktS13b1kps-Y.fz|United Arab Emirates|+1 961. 489.1438
hitonari|Female|Surviving Civil Partner|8L_.sG_v.50__.5C_6m.H1@1.-z-6-.Ta.K9J.vnoz|Uzbekistán|477 036/ 2992
duke|F|Divorced|"594__3"@[0.68.11.359]|Yemen|058 731 / 3943x9
chaganti|Male|Single|"_sm6Q488._.7u5Ed.RgI_x39G"@Klv2Ncn-qf9-RZ5i.YN|Samoa Americana|+1-(909) 7884302
hamudi|M|Surviving Civil Partner|3@---1N7v.-98e8-.W.i.MApV|Lettland|665-548 3063ext6
mostefa|Female|Single|_Utq@65E9O.w9-r.lz|Solomon Islands|770232-4883Ext 6
debbi|F|Separated|4djAf.5181Hc5t@-J.Cf.9467Q.-xS.CIH|Südafrika|+1-(219)7875147
vinzenzo|M|Married|5n5ATM7_.5@[3.46.52.9]|Korea, Süd|+1(881) 771.7102
mingshu|F|Civil Partner|bYQ@[03.2.7.5]|Guinea|(367)688  6959
clay|F|Married|A.g@--FTEN6Yr-2.4lDdz-y0E7.-.Sc|Fidji|(381)/121/ 5430
macgowan|M|Surviving Civil Partner|x@Cw.nh.Wq--.hW1-C4.kR|阿富汗|(121)- 216 9198
djuna|M|Widowed|2@3l-5x-.tu|Bosnia y Herzegovina|1/(748). 0965538
jaquelin|Male|Married|"lx.Xn_HPP.O8"@-.--.E.5c.btqVyk|Federated States of Micronesia|+1(755)  5657254
ranae|M|Separated|Tu@[4.2.7.8]|Netherlands Antilles|1(939)0754737
innocentius|Male|Widowed|Z.MA_@-P.aQ54-k.xD|Belize  |130979 . 5163x11
valenti|Male|Single|hn_.EPr@v.-0.vC4.--C.Mr|Мальдивы|797949-3746exT 6
habibullo|M|Widowed|87@-.ym|蒙特內哥羅|1.(105)  4319514
jovel|Male|Divorced|_@[648.0.4.9]|北馬里亞納群島|(379)4848643
delawrence|Male|Single|8@7.amk|澳門|1(753)7542638
florida|Female|Single|__@1YAOKJ.42A-.vK|Malaysia|048.6360529exT.2
tale|F|Separated|V@zr-tXw3.j-w-2u.--4z-B.X.qf|Marruecos|631690 4689X0614
duncombe|Male|Married|4@kN.-J-.-E14cf-.yn|Madagascar|(206)/ 3217702X3
kurchi|Male|Single|"3e"@-62F-Mgx5.4BS.--4U832.w.ehXCrP|Libye|(613) 8904531
btisam|Female|Married|bPt_@k9XD7-hV.64G-o.-d-.-.Ib|Kasachstan|983/ 890- 5959 
azddin|Female|Separated|"N4.S12d7.___"@hn---I--72J-a.d.A85A.-9t.gVqE|Guinée|877 4968037
sumaia|M|Separated|x6_@-.qQS|Чили|307/ 690/ 4186X0
ubaldo|Female|Married|31o@[11.584.53.86]|Ivory Coast|(149) 7407697x.5
thit|Female|Surviving Civil Partner|_.gJ.x__@-.0f697T-0-cQ9i-o1.9-NI31yFhHY.0H.Zep|Доминика|+1 /023166/ 7582
saree|M|Civil Partner|_9@-LHm-V.-88gkwQ4.--.-f.FFNeHT|Republik China|+1(882)0945955 
paulose|M|Civil Partner|sb4_.5A6@ysb-.9-8.h.L-.QgA|Schweiz|678. 530- 3226X1
jakuchū|Male|Widowed|_58P._.2@aj4XJ31L.H1-.-.G-75AuN.CGt|厄立特里亚|1 /(989)038.2795
yuk|Male|Divorced|vu._W.U_RV_r@O607Ijm-du031-J8.OA|Pologne|(554). 219.6186 
marinka|F|Married|7F@T6shQ.-.7v8--5F0.2-.hjFZHg|緬甸|084 061/ 2780
dicoy|Male|Divorced|__._Y@w.---G-P-45.55-gn.Ze|Islas Pitcairn|+1 906/ 322 2621
regan|M|Surviving Civil Partner|"DWK4.4w2nx"@v6-.9.-0--.pM--.Kh|Papouasie-Nouvelle-Guinée|091- 650 -3552
phinda|Male|Divorced|__B5__bz@1s-.-9H7-pt.-N-y-t66-8t.Cjpj.pSSQ|Мартиника|089-807- 2988x 5
moises|F|Widowed|___796U_.t__@-.-edl-Qldh.D.4-M-fQ8H--c154-5.Bcf|Djibouti|+1-(688)-8246702
manase|F|Divorced|_@h.7R.HAR75C1.7.EtNo|Демократическая Республика Конго|0069088494EXt. 3
duron|M|Widowed|K_1.C._@b.F.-.I99Dm1729.Dz|Georgien|1(027)892.9222 
panagiota|F|Civil Partner|e@XIF-C1.-wG-Gu.--.k.ILJLF|Грузия|1 .848- 692-0140
fenglin|Male|Civil Partner|"to__4.X0LfI___"@n.1.q-O9376--DT-oM23.VsO2uMt-.Vh|México|(936).185  3816 
champlin|F|Widowed|_Y.t@--.c-.-na.k.rFYt|Афганистан|1(571)  256 8539
consorcia|Male|Widowed|3_9f_5_7@W2-QPU.4.-G1N-.-.XPpuMu|卢旺达|(947)-727/9274
ganeko|F|Surviving Civil Partner|N5.zC71_._7a_sM.__7Z8.oo@-bi.cfE|le Saint-Siège|0320351875
yola|Female|Surviving Civil Partner|4.G7_.y.B_.yJBv__j8@oB4-S3.D.2.---3-0Vg-5W97-Nl.mP|la Barbade|006 /555 .8854X1
itzchak|Female|Single|_@[7.68.9.362]|Indonesia|(709) 595 0032
rizwanur|Female|Widowed|Aeib_.2i@[488.2.6.9]|Russian Federation|1 008  737 .0881
lance|M|Civil Partner|"9.IkI._"@[102.09.9.43]|Аландские острова|(135)-0115334 
klari|M|Separated|0@g-G-0-.9Ff.3.-L.oAS|Сан-Томе и Принсипи|(514)  2335690
mahipati|Male|Single|06._6@--.f7dG-.SCm-D-.C.tQ|Колумбия|1.095-138 6420
surajpal|Male|Civil Partner|m@Vx-5-.GI4cN-.Z.M--uj4081.kFG|Cabo Verde|(902).756.0951x4
seyla|Female|Civil Partner|B@[519.170.70.2]|Сент-Китс и Невис|+1 /(367)8089733
alibala|Male|Widowed|e_a9@g.--h50qZ-m8f.E-j00YV6z.vPe|Sudán del Sur|(091)-007  6426
adelle|M|Separated|PV._E.__7jNDE_.11@7wYw.-X-N-h--.-z-9jLV7lZb5-TR1.ni|as-Sūmāl|733363-6052
samavedam|Female|Divorced|"S5.9"@28.r5-.f9-h19-rjA.3-n-.ea|賽普勒斯|(987)706/ 3568X1
annemieke|Female|Single|_t_.a@U39Y6YS-.cC|Suisse|5842132795
lizete|Male|Divorced|yLs_k__N@6fZa--1o8.kt--cB.0YV6.N6.vP|Australia|(538)  8238887x9
rimvydas|M|Surviving Civil Partner|t_YEW@--.6-0jb-.e7u.7.lkOnMc|Afghānistān|808- 909.1601x 0
dokka|M|Civil Partner|UJ._@[776.3.707.5]|Viet Nam|1404  0563719X.7
yancho|Female|Divorced|__jpQpm_@M.UP|Corée du Sud|096-123 / 5936 
walfrido|Female|Widowed|__Kd.2.N_r_d4@2GirIrF.R5P--j6B-.G6.-.QW|Palestinian territories|110276. 8349eXT3
charise|Male|Surviving Civil Partner|8E6I1__._t6c_8_@g.h-9-c--4yr.-.nao.sv|Centrafrique|734 /741/1223 
hamdy|F|Separated|Nc2U.CqMJ_V2J.2_._E._Bap@D.-LN2.-.--Cyo-8-.GK|Mazedonien|(254)-271. 8860 
rosinda|Male|Single|"c_.32O_"@[9.482.2.6]|Palestina|072.841  9208 x3
brown|M|Divorced|gZW_.__1.9O1@V.-DG2Y-.JC4f.-.ZDc|Danemark|080096.8121
elisabetta|Male|Separated|2____@-k-L4X-9z3.L8k.f.6.sh|São Tomé et Príncipe|(242) 7743672
miek|M|Surviving Civil Partner|_@cl6Y--p2-7-E6--3.kt.0V--.xm.ocT|Уругвай|(656)/ 611 0211
echiko|Female|Civil Partner|61@wEf3ElwFJv-f.d-.m.-k.Tm|Бенин|+1/(359)092/3476
quirin|M|Widowed|_6_.km.FFU__6.TS2@[003.3.548.1]|Djibouti|(710)577-4763 X0
sofyan|Male|Single|e2C_C@[8.335.300.8]|Cameroun|+1-(886)791.7642
hyu|M|Separated|"gX_i"@rK.0-.3--b3M0.7--bz8.lsFRT|Швейцария|(826)072-3593
janina|F|Separated|"kM_K.B"@V.Er|Democratic Republic of the Congo|650-926/7318X 50
sturle|Female|Single|7@DUBo.-9.AR|Benín|0499483042X8
elinore|Male|Widowed|"i_GJ_w"@p5k-.1x.8rO1.-.CKW|Jamaica|(303)  300- 2326
sakai|M|Separated|_.l@r.8.1l4.50.BFG|Salvador|259/618 .0213
shelford|F|Surviving Civil Partner|"4.0_.aNg8sfF"@0K-DNpw5k.-209t.3-.wd6n-.CyIe|Венесуэла|408.292.7710
zhaozuo|Male|Divorced|"cw_"@L0--iDPz1w-PFZX.9--F.6H1-.5.ZI|Antigua-et-Barbuda|(642) 987  2145
diyab|Male|Widowed|V82@-.E-.T.Or7-.Se|Мальдивы|047  972/7386x.0
bohlin|F|Married|"1O.u7.r"@[1.37.7.6]|Netherlands Antilles|+1/039 029 6978 
eastlake|Male|Single|_.c@v-9.U-O.1-2mB.7.xs|Géorgie|886055/ 1881exT4
arcadio|Female|Civil Partner|74_4v._u_t.sd.34._@[540.5.96.6]|Irlande|+1 981 -578 5019
paixao|Male|Separated|0VSd_.k___I@-.0GwP8--Fb.I4.X-k.SE|格鲁吉亚|770 /233 8106 
shuang|Female|Surviving Civil Partner|"10.Xnq"@P3qBhO.p6-z-e3.0-Wa-0J5l41-H7R-.7--.lHi|Etiopía|1(804)  6623774 
virginica|F|Separated|_y@n9--9.L-ID-Lu.--g-T0X4I--73q8.2.CFo|Philippines|969644. 7490X.1
rainier|M|Surviving Civil Partner|7._T.49@6.-7.4.Itrm-8.hWRN|Camerún|(663)184 - 7218
seham|F|Married|"31"@T--M.i.c.1-I7H-MzaV.eN|Макао|350. 0523040x6
heba|M|Separated|S1sj747@s2A5.CQ-.yfs.W.ZxxQB|Cyprus|(804) . 2586521
lazăr|F|Divorced|ih@98oo-j4sAV7-e-.tMo--u4-X.Zmn|利比里亚|851. 594. 4983x6
tankersley|F|Single|_Uh_@x--.580.9D.Xfb8u41-pfUA.qUxG|ДНР|(342)-479  8283
ianos|Female|Civil Partner|_G@NvQ6Z-o9-u-6--88.y.-.3JdM49U7.Stu|Cookinseln|092. 401. 7696X5
meliha|M|Widowed|_vjz@-.O7-y---x-m90h7Re.-9tt-.3hL1.Yb|Cap-Vert|1794- 892  2405 
farnandez|M|Surviving Civil Partner|"TN98W"@[64.75.893.8]|Grande-Bretagne|1(364)/ 539 2546
declan|M|Divorced|"J.0_eL__"@8M.-.Q3--a.-4.ES|Tschad|1/789 . 581/0113
sphephelo|Female|Surviving Civil Partner|rnh@[15.9.615.9]|Curazao|+1985356 .2203
ivanas|F|Divorced|Oz_s__5D@[1.690.1.89]|S. Africa|1.245 5797331
anaïs|Male|Separated|sk9TF.Vj4B._7@[1.5.16.4]|Georgien|1.082461 - 7626
shinsaku|F|Civil Partner|v6_.0@F-.OU|Czech Republic|451652- 7686x. 8
kesava|Male|Civil Partner|d@IH-8.fDDF|Tunesien|1-(463)367 8414
airong|M|Widowed|I.4_06F@2As.-.-kl7J-.YO|奥地利|573797  5607
prepedigna|Male|Separated|"1x_9FU.8"@U6.JTW.q-.-22CB-ye-sdkN2G.kOz|Zambia|+1.(873)3944807
hosayn|Male|Civil Partner|U.5@[5.60.49.2]|巴拿马|154/442 .4596x 6
jerome|F|Separated|0@-.p--d7v-r.jne|Тувалу|(673) . 635-1362
brigida|Female|Divorced|pn__.X@[91.61.4.9]|Transnistrien|+1 .(905)9927549
donát|F|Civil Partner|"7XPzGFZ_"@F.zq|Aserbaidschan|1 (841)8884762x6
jesser|F|Separated|Ff5.j@1-.O-A-M-4I-.-Iy--Q-gA-P.6O-P.kb|Slovénie|1 (751)5156131X4
mnazakan|Male|Civil Partner|X82@6U.yi|Congo, República del|508886- 4784eXt3
sriranga|F|Married|q@[9.3.0.29]|Solomon Islands|370 -2649168ext1
gulsum|M|Single|y@E.-i6ONE.-o-g.-76.rM|奈及利亞|0644937972
corwin|Male|Surviving Civil Partner|_.__.S@48thD.0vK.fw1n.bT|Сомали|1 140908 5604
bin|F|Civil Partner|yQ.1W@K--u-.4.-Vy-.--.HxtwrR|Marshall|019/932 9035x3
crescenzio|F|Separated|mJ@E.01tQt--992Z45-.--5SIcK.3-K9.qjsf|Кипр|1(617)-585 /9825
rawlins|Male|Divorced|1@F61.U22L.p-h386---V2nL0Cj.i1-0-t3.Dbi|Эквадор|264 379  7617X.3
margaryta|Male|Divorced|Kr@-aXD.EuLc|Mexico|+1(317) .1273429
yeltsin|Male|Widowed|7_d5.pS__Q._c_6@r-.N-z.-5f--11k.--.QKs|Micronesia|+1(763)/ 8861719
khia|F|Divorced|Ww._@[6.359.6.596]|Falkland Islands|(395)776 . 9467 
hanier|M|Divorced|Z9e.E5b@Nz6-HOOD--1.10.r7.x.tA|Libéria|083770  8066eXt7
vanetta|M|Married|C6T@wr9m2.97I.L-p.i3-.hRUt|Serbien|(599)1095897x 47
jekutiel|Female|Surviving Civil Partner|"_NX.86u7_3Pt._C7__0P.IW95GCc.nl1"@[33.4.5.076]|Portugal|021.479/7461
iriome|F|Surviving Civil Partner|"_.Y"@Y-----.X5-.-GOIv.-zqbzai-.pPOL|Kenya|932741-4571
zhenzhen|Female|Divorced|3@--z7O.9-1K63C9LSH--sRh.705W1.-N-Q-q.eS|Grande-Bretagne|1/919972- 3682
gaudiosa|Male|Widowed|ru31_95i@gf-.qH|Rusia|(587)-309  0966
laszló|Male|Divorced|__@VJ-R2-sDe1-zl.c-q-S.rOeX1--.0.xQySNC|Белиз|(903) . 339 6357
shaleen|Female|Widowed|u_LFam__@Y.0F3W-P8-X3o.0R1OH6.0J-0-9GYt.WeH|Барбадос|134759 2287ext 5
chethiya|Male|Separated|b_.U.MM.7D9.3_@[76.46.8.5]|Venezuela|076610 3309
hrag|Female|Separated|O7.ZV.n_._.3@B.-.-.y--R.oJBHjU|Österreich|844 -877. 5612
kylene|Female|Divorced|q@049-O-k-Y.wqz-Ut81879--a-t.-8--4--T.kA|Islas Vírgenes Británicas|+1877590- 2067
wiffy|F|Divorced|_2@6-NtQ-8TM.F.9Bi-.w49w.YCCT|海地|063- 338  6836
uku|M|Surviving Civil Partner|"_MX7i"@S--S.s.D4.F9W0-.tsV|le Saint-Siège|+1(845)501. 2877
jaajo|Male|Surviving Civil Partner|W.3@-w6.P--B1h6.0.j.UdzcPl|Канада|069- 7156719x 3
filis|F|Separated|3.l1Rd81@R.129.-4-.D.IYkEk|孟加拉国|(770) 234 5183 
ayden|Female|Married|F_.Z8x_@RU34r0zxKojD-W-X.m.---i.8a.uy|Western Sahara|+1382845- 5821
kaylene|Female|Separated|"_.eH_o"@E---R-27-85YDwN-.4Nx.-C.0j8U-.rDFB|Bermuda|1/067260  1387x9
manuelcha|Male|Widowed|"Ec49"@izA708.-.k----Fc3E3-gX8--.8-.iG|Gambie|1 667000 / 5045
shimpachi|M|Separated|852@-.0u.So|Bangladesch|395370/ 9911x 50
wsewolodowna|M|Surviving Civil Partner|Q9_PxQ@n.F.9.-G-8-.AHU|Reino Unido|+1 766 568 /4988
gylan|Female|Divorced|__.61_@--HpL8C.B4.F.SRU|Chile|015517  9084 X 5
jahmir|M|Divorced|"98.e_3A_IZW.Y_454O.75H"@g---7w1-7B--.-4.N0.M-w.fHckt|Malasia|+1-397423- 1435
lartey|F|Civil Partner|_v@8.0a5--8.wJ-D-6WY5-Oh.bWM|Чад|(152) .715 3163 
remedios|Female|Single|_1H01m.DVx_Hx._.b.___@MW6-p8lhIi.2MM8sW.q.4.ztBGyQ|Belize|1(503). 566/8568
brede|M|Married|_vN0@Y68Tt-2.38-.r30-.--Be-8J2WNGmdNRa.pi|Republik Kongo|644319/1106
broulaye|F|Surviving Civil Partner|"_.__h.n_Q_"@-mM.uN--D8nn-r.b--wY-bi2Z.e----w-ixR-.yBW|Швейцария|(789)733. 1197
boyana|Female|Civil Partner|3.S4l.E.T.974@5.qjFd5.pC.-.dYQvex|Республика Корея|(417)245 1189
marcas|Male|Divorced|__@-wu.W.SkuxI43.1W--j-8.yVAR|Kosovo|508/4169525
guzmán|Male|Widowed|"_.U__"@--5-b-sC.-.-pW.E.HCm|Tadschikistan|(327). 662/6229
yolandi|Female|Single|_._.9Og2uU05.___9._Is@[069.8.3.34]|Марокко|+1 (096)7991593
beibei|M|Divorced|_7U3@[7.745.25.511]|Papouasie-Nouvelle-Guinée|+1(547) -6471969
aristaces|Female|Single|yiB_._.eR5.9_.K_vZ@vr6L5w4F-z48.C.-.-Neo5Z.mE|Brunéi Darussalam|+1(529)2926339
triana|Female|Single|"__8m"@6.3.7XrDk.-.vZx|US|+1.(860) 1810237
lyth|Female|Separated|y_.___Ki9A_@5729P--Rp---I5.8.F0.T1-.anq|Feroe|(167)-088 1043 
ferial|Male|Civil Partner|"k9_Zvc_.Hn_aH.6_l"@w-J-4370zWEr7-V2.o-l.IL.-y.zTO|瑙鲁|1.697- 8415285
diederik|F|Divorced|3@N--g.qz|Svalbard|1(049)  171 4909
kaja|F|Single|"d.W7.C.T8_OqfXr.3"@Rt--fDS-5.lb|Dominikanische Republik|(411) . 463 0095
cezarina|F|Separated|_h.8P_Z_J2._5@60B.MGY|Armenien|7361291396EXT.16
darrick|Male|Single|7___L.qQrcc7@8-.sX3T.d2i2.-4X1-U6RBcv9---e.tpJ|Япония|(188)  1979597
ningji|M|Civil Partner|"R.dAr._"@n-.7k31Bi4-6.-5y-rL.h8.agmpLX|特克斯和凯科斯群岛|1 .678676.6069 
amidu|F|Single|e1@[50.02.406.4]|Vereinigtes Königreich|+1 -952. 8715961
parwin|M|Civil Partner|C_gF9._pa_9a@[503.0.2.4]|Suazilandia|+1 (101)2502687
stere|Male|Single|0__.l._jP__4@i9.p.upK.D9BK.RDrUnG|Острова Кайман|+1(289)/ 4301209
limbergo|F|Separated|k@[0.8.80.9]|Maldivas|2928313754x 9
ruíz|Female|Separated|"L0Y1"@[994.716.64.527]|馬爾他|+1(329)827/8492
cocsal|F|Married|8.os_s@[3.48.80.7]|Бутан|039887/ 5767eXT1
sehrish|F|Single|"94._Y"@-.-Z.J0.3-94.mFCicN|Dschibuti|+1 (328)172 8595
kanō|Female|Married|_cj6P@P2-zWmi.-Z-f.0062-5.8Il.DkvAB|Эстония|(059)/169.1025
ndeh|F|Married|"c8.1_._"@--AC-Ko3-T.W-q.-tH.o8.EdA|Monaco|(738) - 006 6890
isabell|Male|Divorced|23_@Ej.k.w--DeD.8EZx2N-9d.RZhbaG|Turks and Caicos Islands|088  237.1377
robbin|Male|Married|x_@-uwn.4.6-.P-2C.Am|Vénézuéla|+1.(181)-0047591
luísa|F|Divorced|_.5a_w3.z_h_D.X@C.K6.M-wX2YL-.26Xgl.KP|CAR|+1734 0306873
binayak|Male|Widowed|0@Q5DZ2GQ.M-2-2-C-7-k3.04f.1H7.YzUQzX|圭亚那|502 153  1879
shandra|M|Married|85_rnlSB@RJ-.-.-Sm.h1VR-6YGDO.emZ|Morocco|064268 0284EXt.2
jazy|M|Surviving Civil Partner|K0h_l@2q--w-Y.c-Mx.-fdvJ.4q.Qcl|Îles Marshall|(582)/723-0207x4
chongrun|Female|Single|HAQ7.H@8.P22.-4.-OCri49--Nv3Lj-2.SPg|Гренландия|508 460. 8072
ezra|Male|Widowed|E2O_tm_U@[23.2.3.27]|Viêtnam|+1/(780)367/6173
abdelkabir|Male|Civil Partner|3W.kgJ@j4-B.-P-zaJ--f-b8VVhT.-1Rb6Ny6cf-JA--M.7.bq|South Africa|509  438 /3404 
bondy|Male|Civil Partner|"__rPgu44"@[6.25.5.01]|南非|1/600 -831/ 3468
referee|Male|Single|"3_jMu_2M.Il.5IEa.X.49E8_"@g--GFzdM-rq-5--g.bbzz|Пуэрто-Рико|080/527 1821
zhanna|Female|Married|1U_.d86@-.EjF-1gBYI--A-.H7n0mb-j929-.5-A-.PV|Острова Кайман|(034)/ 240  4223
abdelmalik|Female|Separated|5_es@1.L-8-epA3ahdep-Y.0-8y-32IGY.--.zv|Algérie|327.5425175
wharetutu|Male|Widowed|_6d__.t.e_u0@aG2xwm-.8.8.-.kJWAf|賽普勒斯|048 217.5749
tautvydas|M|Widowed|u_LVs._A3.0zB__R@-.-6-.-.-I3F-.LcR|Босния и Герцеговина|+1 (760)225 8053
drazzen|F|Civil Partner|"F.F"@[14.2.237.329]|Саудовская Аравия|+1 /(112)3028797
abdeloihed|Male|Separated|_._9c_@[6.4.51.905]|Comoras|1/(670)8829762
clotil|Female|Single|Qy_._@1VD-Gy.R63H-7h.05j6jKT.Hr|Lettland|1-(457) 1683519
ribera|F|Married|8.6R@TQaj-z.AT.--1.Q--3Eg----Z-o.Ynw|Cape Verde|045- 6736660x5
wibjörn|M|Separated|B3__@2HDKm5.zWzX-eFw-IP--o1-.pl--Oe5.-P0NE.Sb|Macedonia|1-(917)742. 8241
jámison|M|Separated|_R_.T.o1.6A_xkp3J.5@[7.90.1.8]|Pays-Bas|037 2279780x 2
kurt|Male|Divorced|gPsb3_.__._@[8.8.3.23]|Somaliland|011- 073 6990x 6
brede|Male|Surviving Civil Partner|CXS.GX_.tg_4@-17z3v-H6-3V19.Z--z--yY--7K8I-.--6Wr.Q8.wm|Korea, Süd|137 . 779  8665
erhun|Female|Widowed|"_q_eiL4"@-3g--y.56QtcK--V.I-Fis5-.-s.wMwZc|Nepal|(836)598 .3725 
dechen|M|Single|x.__@[988.3.2.015]|Viet Nam|0768729411
ufukhan|Male|Single|_Mas@T-.g-75d--.44.U.ZI|Иордания|+1(645)  8473037
torahi|M|Surviving Civil Partner|"w"@[71.4.8.681]|Argentinien|1/(357)535.2878 
yotuel|F|Separated|l@-U.8t-21.nv|Congo-Brazzaville|+1798/6844852x.5
amishi|F|Separated|7K__q_4.1@R.2T01-N3-.tB--.Q.pYQeM|直布罗陀|1 802 /346/2256 
rivett|M|Divorced|"H8"@-L59wnHRB-1-E1OX.usA-5.-7-4-1K.g.IDp|Никарагуа|1 958938 8239 x2
toccara|F|Separated|f_.k9N@-H.--.HA|Того|001092 3755eXT.0
gianrico|M|Surviving Civil Partner|z_P__W5@dQ-o9j-.--YWP-1L5IB-B.-3.X50-.fk|Marshallinseln|058883 - 2075
kuto|Male|Married|_.iWi7.Ul.Yb.Z7@5X.F2-Ne-27gQ.J3s5YA164-k-ei2k.-o-.ZY|巴拉圭|388 085 .4705
folkhard|Male|Separated|_Yh@0--fd.-c6--2.S.y2j.Lm|烏克蘭|1 .(060) 3303722
wivi|Female|Married|SYbo.3__Z@L.42.-LG0-.8A-9ID-.AF|庫克群島|482/0309665eXt.7
allah|F|Divorced|"6__.2KH0"@p.vy|Somalia|(484)  7976399
jacomar|F|Widowed|_@[8.280.272.02]|薩爾瓦多|399. 298- 6355X0
eberhardt|F|Widowed|p.p@L18.KI.B1qo1-yg-.H.CqOiw|Litauen|882 1636840EXT 1
guozheng|F|Widowed|G_.X5.a._.a9_@fXSV.F4AU9.5.8-0-.dfuM|Albanien|427  405  7345
chae|M|Married|h.__.4.Y_@R.Q1.VJ|Somalia|1/(212)732  5680
caister|F|Separated|0k_3_.R2@8.L8beCY-.8-.758Ek.Dm|特克斯和凯科斯群岛|178810/ 0654
bernat|F|Divorced|340_.G79O._lA3@[256.2.052.22]|Belgien|(794) / 626.2038
ako|M|Single|7@8.De|Croacia|(991)828- 3410
sandøe|Female|Single|_@F.-ak6.1-2H.k8x-.CeP|San Cristóbal y Nieves|011 049 .0592x93
osia|F|Civil Partner|JXqKKw_i@K5z-.z--7TR5-W.PQ|荷蘭|672-2052259EXt19
sofja|Male|Civil Partner|"1e._"@7-Hfh.r-zR.6-F.b-v5.YxT|柬埔寨|055. 028 /4273x3
budington|Female|Single|004ic0G_.N9.mCN_@3V.i1.K-.-0b-A.GQXN|Singapore|1-458938-8353x64
ausrine|Male|Single|_2.2.7.s_@[3.5.8.969]|朝鲜|154/5100621 eXT0
vavro|Female|Civil Partner|S_@-f-.J.R-.606J6d-.cNom|le Saint-Siège|+1443735  5844 
yueming|Male|Civil Partner|_l8.kP75_.4I_38@[1.90.88.42]|Guernsey|085 629- 4070
vincenzio|Male|Single|4_.P6a_@173D0-um-gZ--.W.-E-K.Ux.ci|Гонконг|043. 0037378
mangu|Female|Separated|"xQK4"@UE-g-.G-4J8v3IQ9Pf8YO-.-NF8FJ-xRI.b-y0-.GDls|Rumania|016/ 3113620eXt1
mugove|M|Widowed|"jB"@----rm-d2-.0a.4-3W.N-M.ag|宏都拉斯|1(607)595 . 4039
eustasius|Male|Single|d_h@BOP-.0-VM.6-Bk.Eeu|Corée du Sud|025 .0848631EXT1
ignasi|Male|Widowed|_b@-3-G.Q-qZe-qD.--3B.R-L7c-ks.cK|ÉAU|(035) . 5496100
arusyak|M|Married|aX._efAz5@w.-5.--.7.Bl|希臘|(584)828-9451 
stebbins|Male|Divorced|"ant.5__.98"@C--ZS-mE3C5s0w-X.-2X.TN--xVqLx7pL.MV--743Jl6Cu-3-8.np|Grande-Bretagne|1 853- 8724171
saddique|Male|Separated|7_@8N7c.6s9-H-7vP.LnM|Syrie|098. 5537520X. 2
cabi|M|Separated|_Ck@[6.6.3.6]|Сомали|0715464917
fon|Female|Surviving Civil Partner|tIJ._L94@p5DM-P9M32cl-.C-mF.Un|Níger|1/6478986961ExT0
massin|F|Widowed|_._C_9.T_E.15zwM9R._7_@m9.5a-8WkY9--.Yy|哈萨克斯坦|(509) 9566321
betsabe|F|Widowed|h8.tiX_C1Tx.8@5.d.r.-OT8.fLsNVp|Катар|(993)  6369137
kene|Male|Civil Partner|"z_9.BwM__"@fi-Fp---k3.nw.-C-pl9-p.F.QwxvBM|Islas Vírgenes Británicas|141. 542  6721
georg|Female|Married|G.SI_._353._._s235ie8@b-1T-268--.S4OzU-.i-9.4cq.XhSnPV|Perú|(614)  728 /5934
kellyn|M|Surviving Civil Partner|"v7A.e_SAa.80.ZTZ.9u_"@S3v.Z-u--RMt-I-48.s-q-H---00.W-413T-l.ZF|塞拉利昂|+1/(245) 8588302
juvenal|Male|Civil Partner|_.__2_._r@w.m4n8.----iLU-PQ-K0.P.iO|不丹|(836)-5057238
tayna|Male|Married|nf1.__@3-08L.-.6.-7Dd8-iu3D1OLhW-.rOEit|哥斯达黎加|020  213 3292
narimane|Male|Widowed|"_3_a1_27.5m__"@1.Q-88-g91-5v--p.-.3YVK.TyCt|Grèce|1 .(538) 6283464
nakano|Male|Civil Partner|55_.vD_@[32.4.45.1]|Нидерланды|332 -390  4551 
sharie|M|Widowed|_2G_.lA3i@5-0.y.M.2-.nVh|Латвия|(936) / 8708078
michnick|F|Civil Partner|_@E-3.-t144w.Ht22.4FVd58Crm-j.xbvOVP|Dominikanische Republik|+1-6688761717X.3
imi|Male|Surviving Civil Partner|_W_4sd@g7-J-T-.9-O-w-5Z-jf-.Z.Q-.NRvXRw|Finlandia|(139)  0749499
kabban|Male|Separated|_@59-n.J4.i6X0cILE-Q-3r19-.if|Seychelles|+1-(789)-0734211
enaitz|M|Married|R.YHJ@[46.37.6.67]|Taiwan|1/(979)120. 8408
lucybeth|Female|Widowed|"Y"@Ioo-inw.U16a6.--E.jpi|Гибралтар|+1 417 565. 9094
ramadan|M|Separated|_._M._m.K57_.4p5Ov87_@-7OsPgN--xt2.J-6B-3e.-.g.nN|Islas Malvinas|1(567) 339. 2726
gediminas|F|Civil Partner|__oo@-4c.R-zK.Q46o-8R8.84-.HK|Таиланд|025  638- 7562 
salvador|Male|Separated|"__70t"@[62.8.7.5]|Norway|+1/(485).7018630
abdennasar|M|Married|Ofia_@-X.-.2.ci-71zH-H.tmEi|Netherlands Antilles|1 (626) -2021840
